序号,角色名,稀有度,配件1,配件2,属性,名称,图标,长图,横图
0,"祁煜",4,"黄璃","月晖","生命","潮夜陷落","https://patchwiki.biligame.com/images/lysk/thumb/c/c2/hw0ivm6vx516ss5v8b229auxxc5e952.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%BD%AE%E5%A4%9C%E9%99%B7%E8%90%BD.png","https://patchwiki.biligame.com/images/lysk/thumb/0/00/ay2rspdik2rcuw9hhfxjqouodxm9ew8.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%BD%AE%E5%A4%9C%E9%99%B7%E8%90%BD.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e0/lz43qhcs4wz1kncm7posqd46qkic9ab.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%BD%AE%E5%A4%9C%E9%99%B7%E8%90%BD.png"
0,"祁煜",4,"黄璃","月晖","防御","炽雨","https://patchwiki.biligame.com/images/lysk/thumb/0/0a/g37qm7g6gll79d614enxwmb8bzdb3z4.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%82%BD%E9%9B%A8.png","https://patchwiki.biligame.com/images/lysk/thumb/e/ea/oaawsj8hz5yx12f12ijese80yku7e7y.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%82%BD%E9%9B%A8.png","https://patchwiki.biligame.com/images/lysk/thumb/6/6a/c8ftj199tye3va7g1oe7g0v2z2ebuza.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%82%BD%E9%9B%A8.png"
0,"祁煜",4,"绿珥","月晖","生命","繁花漫语","https://patchwiki.biligame.com/images/lysk/thumb/9/99/sy03419q2qw1m09k423jvbqe2iqo4f0.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%B9%81%E8%8A%B1%E6%BC%AB%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5d/ksva8ceountjvnydf0ethn9dgjriqvi.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%B9%81%E8%8A%B1%E6%BC%AB%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/c/ce/arc9m1jxsacnfae0qecis21lxiklzt3.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%B9%81%E8%8A%B1%E6%BC%AB%E8%AF%AD.png"
0,"祁煜",4,"紫辉","月晖","攻击","纯白入夜","https://patchwiki.biligame.com/images/lysk/thumb/f/f7/q25sgoectcqwxoe5z55gcu2nnmrni5k.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%BA%AF%E7%99%BD%E5%85%A5%E5%A4%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/7/70/k8j0xl47dzbgu3c0kn6bhmsy98wx1ym.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%BA%AF%E7%99%BD%E5%85%A5%E5%A4%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/6/69/qn62y9og5ypeoe7z1ivyxck8124apdc.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%BA%AF%E7%99%BD%E5%85%A5%E5%A4%9C.png"
0,"祁煜",4,"粉珀","月晖","生命","缠绕","https://patchwiki.biligame.com/images/lysk/thumb/a/aa/46sv88heippmkrd7ng7ah7fafdvoppb.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%BC%A0%E7%BB%95.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5a/iisgzw0aukoy2025enp78fon50jhjxk.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%BC%A0%E7%BB%95.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8e/e3dmb5fspfczqlibarbgbdz9vnhhi0a.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%BC%A0%E7%BB%95.png"
0,"祁煜",4,"蓝弧","月晖","生命","萦香入梦","https://patchwiki.biligame.com/images/lysk/thumb/2/2d/5yc86f1gmgkk5lmfocs76d13txklm59.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%90%A6%E9%A6%99%E5%85%A5%E6%A2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f6/4gg8tw7ehpe1zlopdt90z7c4xhudxqa.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%90%A6%E9%A6%99%E5%85%A5%E6%A2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/8/83/elrwd7rj1tiwpe6m9btlrh67cevhltd.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%90%A6%E9%A6%99%E5%85%A5%E6%A2%A6.png"
0,"祁煜",4,"蓝弧","月晖","攻击","觅旅","https://patchwiki.biligame.com/images/lysk/thumb/0/0f/a46bdpc5jxe7pwf6ek0qdidd92gs8f7.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%A7%85%E6%97%85.png","https://patchwiki.biligame.com/images/lysk/thumb/8/82/lkwjrc55fc6dpr2bm56epjmdwrgp2iy.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%A7%85%E6%97%85.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f0/dvwnu30b4frc783hju03p23w688phy6.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%A7%85%E6%97%85.png"
0,"祁煜",4,"粉珀","月晖","攻击","迷思","https://patchwiki.biligame.com/images/lysk/thumb/6/62/9rh9xazt6xn81stsyqs5bnn9gnhbxoc.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%BF%B7%E6%80%9D.png","https://patchwiki.biligame.com/images/lysk/thumb/1/15/09396jwi2d4ziymrapqxvaz92h474sh.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%BF%B7%E6%80%9D.png","https://patchwiki.biligame.com/images/lysk/thumb/3/33/hyadpahnv36fy1otu6sz7qc0wgzio82.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%BF%B7%E6%80%9D.png"
0,"祁煜",4,"红漪","月晖","攻击","鲸落之歌","https://patchwiki.biligame.com/images/lysk/thumb/c/c9/l41uqahye2vhpfqbxfkbri76277wahp.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%B2%B8%E8%90%BD%E4%B9%8B%E6%AD%8C.png","https://patchwiki.biligame.com/images/lysk/thumb/d/dc/pa65afq8intpcswi09o0wssjcok3lxx.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%B2%B8%E8%90%BD%E4%B9%8B%E6%AD%8C.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5b/45oqfch18e8xnv7qzd7anbpsh58q8ai.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%B2%B8%E8%90%BD%E4%B9%8B%E6%AD%8C.png"
0,"黎深",4,"红漪","月晖","防御","不期而遇","https://patchwiki.biligame.com/images/lysk/thumb/a/a8/r5pomrpqv2yn8803ylym5qysqi8i2h0.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87.png","https://patchwiki.biligame.com/images/lysk/thumb/0/0e/rl94h9r494jdwdz7w825tkbshnd4wgg.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87.png","https://patchwiki.biligame.com/images/lysk/thumb/6/65/cpdxnlkq11i7kpzeby441ahzn03oazk.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E4%B8%8D%E6%9C%9F%E8%80%8C%E9%81%87.png"
0,"黎深",4,"红漪","月晖","攻击","人间至味","https://patchwiki.biligame.com/images/lysk/thumb/1/1d/nsseeort89eceb744kf914h29puc7i5.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BA%BA%E9%97%B4%E8%87%B3%E5%91%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e6/7wo154qp6vn436xrljbqtyzgg4yi78q.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BA%BA%E9%97%B4%E8%87%B3%E5%91%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c9/ah5wrx35lrr7befmqwuwcmnaussgdb5.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E4%BA%BA%E9%97%B4%E8%87%B3%E5%91%B3.png"
0,"黎深",4,"粉珀","月晖","生命","余冽","https://patchwiki.biligame.com/images/lysk/thumb/8/8a/k6wl5qfsz7vw79jahm04mqoxklk8cx6.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BD%99%E5%86%BD.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d8/0tzm3p4uacno4osc870lx3c6i4v6x25.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BD%99%E5%86%BD.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f1/glrkf4aoub6miubxemvx0d495dj9m9l.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E4%BD%99%E5%86%BD.png"
0,"黎深",4,"绿珥","月晖","攻击","呓语成真","https://patchwiki.biligame.com/images/lysk/thumb/6/64/c1lsibnjyocvr5kgqrdbnw3ylflhuht.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%91%93%E8%AF%AD%E6%88%90%E7%9C%9F.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f4/0vrffj1vvulqr6b8xswh5ih6rskj1i9.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%91%93%E8%AF%AD%E6%88%90%E7%9C%9F.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a4/ri22feutbxb785zkwgho4f42kyloldb.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%91%93%E8%AF%AD%E6%88%90%E7%9C%9F.png"
0,"黎深",4,"紫辉","月晖","攻击","命定","https://patchwiki.biligame.com/images/lysk/thumb/9/9c/5t24g4sj9r14v7fcc5jc8ou1tlyr6qi.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%91%BD%E5%AE%9A.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d8/7ke9vqemptbjm4b39cvvvcz2u5sjzo5.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%91%BD%E5%AE%9A.png","https://patchwiki.biligame.com/images/lysk/thumb/7/79/b4gsmepvgph2brxnvqyfr6w3bshutar.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%91%BD%E5%AE%9A.png"
0,"黎深",4,"黄璃","月晖","生命","春日回响","https://patchwiki.biligame.com/images/lysk/thumb/4/42/lj38da472p56d6qfbg41hd7r6udolj2.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%98%A5%E6%97%A5%E5%9B%9E%E5%93%8D.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e3/hzyzaor9cq8hwp5v117slu7pips7o3d.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%98%A5%E6%97%A5%E5%9B%9E%E5%93%8D.png","https://patchwiki.biligame.com/images/lysk/thumb/7/79/jr9m0i4eej1tz3exq7n3y191e66ozz6.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%98%A5%E6%97%A5%E5%9B%9E%E5%93%8D.png"
0,"黎深",4,"蓝弧","月晖","攻击","梦境裂痕","https://patchwiki.biligame.com/images/lysk/thumb/0/0c/o551hq74ls0zn06nxuvoyohz43gyy91.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%A2%A6%E5%A2%83%E8%A3%82%E7%97%95.png","https://patchwiki.biligame.com/images/lysk/thumb/3/3b/05fxqa16qx1ovq1gss1mbahyjavjbbu.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%A2%A6%E5%A2%83%E8%A3%82%E7%97%95.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c4/letln170soohhs2c66zw3ck7xe895fa.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%A2%A6%E5%A2%83%E8%A3%82%E7%97%95.png"
0,"黎深",4,"黄璃","月晖","攻击","浅尝风甜","https://patchwiki.biligame.com/images/lysk/thumb/d/d5/delitivxhr2vp0z1cxxy71lu49h962m.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B5%85%E5%B0%9D%E9%A3%8E%E7%94%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/5/57/8iappa24ne0vkt2dew3lm80jkjnu3s7.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B5%85%E5%B0%9D%E9%A3%8E%E7%94%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/5/51/0q8wftxdo1gdmwkmtld3wrsxsx0f8yq.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B5%85%E5%B0%9D%E9%A3%8E%E7%94%9C.png"
0,"黎深",4,"粉珀","月晖","防御","深语","https://patchwiki.biligame.com/images/lysk/thumb/b/b1/fz1txa1331k93ypmi4wn30647y9tluo.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B7%B1%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5e/3k70y33cncwdtsbnbhw4lf7t4zikgm4.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B7%B1%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b3/c9f07lsjq1gcbh6cby98wee3ajavvev.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B7%B1%E8%AF%AD.png"
0,"黎深",4,"蓝弧","月晖","生命","秘密童话","https://patchwiki.biligame.com/images/lysk/thumb/8/8b/ow5crecavj9ns11sx0660wrel4m74kb.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%A7%98%E5%AF%86%E7%AB%A5%E8%AF%9D.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2f/4ybto8zxohe744t4f31z1lydouqv4td.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%A7%98%E5%AF%86%E7%AB%A5%E8%AF%9D.png","https://patchwiki.biligame.com/images/lysk/thumb/c/ca/942tow2m8aw34uxck6ff63xenkvtelv.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%A7%98%E5%AF%86%E7%AB%A5%E8%AF%9D.png"
0,"黎深",4,"绿珥","月晖","生命","糖分密约","https://patchwiki.biligame.com/images/lysk/thumb/9/95/j0efzlfm21sr0egfbrbfdqs9e06mcg5.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%B3%96%E5%88%86%E5%AF%86%E7%BA%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8d/ilfsswl7z3g0zquwp1xrlw9kpwybs8k.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%B3%96%E5%88%86%E5%AF%86%E7%BA%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e0/95mq6gr8r56mr7n36cyuycyy42v71am.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%B3%96%E5%88%86%E5%AF%86%E7%BA%A6.png"
0,"黎深",4,"蓝弧","月晖","防御","绒雪永驻","https://patchwiki.biligame.com/images/lysk/thumb/3/37/iirtgwzj0gi2czo8g3jqy8iu0c34vjh.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%BB%92%E9%9B%AA%E6%B0%B8%E9%A9%BB.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2e/let3lqs2wdw0st9yk0k6m426iz4kjmr.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%BB%92%E9%9B%AA%E6%B0%B8%E9%A9%BB.png","https://patchwiki.biligame.com/images/lysk/thumb/0/07/ramw6jzpnigu7fn6a8u6gbgr3h8ib23.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%BB%92%E9%9B%AA%E6%B0%B8%E9%A9%BB.png"
0,"黎深",4,"紫辉","月晖","生命","长夜","https://patchwiki.biligame.com/images/lysk/thumb/1/11/pgt3816fwe589gekvefimjgbm720dub.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%95%BF%E5%A4%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e6/ijmt0uw0uczh3q0vn3cxyt5723keuml.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%95%BF%E5%A4%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/8/86/t99vum6slnlvmlws6ldtwixvojzh0ln.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%95%BF%E5%A4%9C.png"
0,"黎深",4,"粉珀","月晖","攻击","阑珊灯火","https://patchwiki.biligame.com/images/lysk/thumb/d/d4/rlycggtwkx07v6asllunp0vdfy95u2h.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%98%91%E7%8F%8A%E7%81%AF%E7%81%AB.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c8/hkwh3b6zb9ljv5hxo8md0fns4vzpmto.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%98%91%E7%8F%8A%E7%81%AF%E7%81%AB.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5c/gj1hllob21nyho2qpvjt6hwusjdkcch.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%98%91%E7%8F%8A%E7%81%AF%E7%81%AB.png"
0,"黎深",4,"红漪","月晖","生命","预占","https://patchwiki.biligame.com/images/lysk/thumb/5/52/81o3wuxsyr02ciwgthi6rup108elhnw.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%A2%84%E5%8D%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e9/chga5crvhj74oue7zyvh477s978rhpp.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%A2%84%E5%8D%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/d/dd/dd2uiw6vlojmqwvlnwj6d5rnnk3r5d7.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%A2%84%E5%8D%A0.png"
0,"沈星回",4,"黄璃","日冕","防御","弦光浅呓","https://patchwiki.biligame.com/images/lysk/thumb/6/68/c1h52bxsue1koqegonr676lkegdp3xa.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BC%A6%E5%85%89%E6%B5%85%E5%91%93.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5e/ow3fndxju18wnipe5pa2g1e50zxrs9k.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BC%A6%E5%85%89%E6%B5%85%E5%91%93.png","https://patchwiki.biligame.com/images/lysk/thumb/d/da/c0pf4ztvtra3j194lyki2nj8nywkwcn.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BC%A6%E5%85%89%E6%B5%85%E5%91%93.png"
0,"沈星回",4,"黄璃","日冕","防御","弦光轨迹","https://patchwiki.biligame.com/images/lysk/thumb/f/fb/lge5lf22ls5o8si89cn5m8a528htay2.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BC%A6%E5%85%89%E8%BD%A8%E8%BF%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/6/61/ngx8ix0bvtm91os8rj6xmnpqdrcsojz.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BC%A6%E5%85%89%E8%BD%A8%E8%BF%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/1/15/acr7g0v91m36kg2fgq733acnub8thmx.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BC%A6%E5%85%89%E8%BD%A8%E8%BF%B9.png"
0,"沈星回",4,"红漪","日冕","生命","心晴攻略","https://patchwiki.biligame.com/images/lysk/thumb/c/c8/sshecuy6zhc5ltt6y55e0lop61df3cc.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E6%99%B4%E6%94%BB%E7%95%A5.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b9/qhhh2751ptw2finb533hdze0jbvel3q.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E6%99%B4%E6%94%BB%E7%95%A5.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7b/smv61fftrwto2bpeezl3u76rppivmtg.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BF%83%E6%99%B4%E6%94%BB%E7%95%A5.png"
0,"沈星回",4,"红漪","日冕","生命","心晴暗号","https://patchwiki.biligame.com/images/lysk/thumb/7/7c/289o8276rfkumqbsvpjx30bbwaj97za.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E6%99%B4%E6%9A%97%E5%8F%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2f/pduxgzfxjk8ehfqbixyp403ac4v9xe0.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E6%99%B4%E6%9A%97%E5%8F%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/3/34/nzhs17npi11plt4aspggro0spdr8q8n.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BF%83%E6%99%B4%E6%9A%97%E5%8F%B7.png"
0,"沈星回",4,"绿珥","日冕","攻击","暇日余香","https://patchwiki.biligame.com/images/lysk/thumb/3/3a/mtepojyruzmexw80x8q2gu6mia2joxt.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%9A%87%E6%97%A5%E4%BD%99%E9%A6%99.png","https://patchwiki.biligame.com/images/lysk/thumb/2/22/5fz8ki52b5j2fmqbd49eu5isz5im8cr.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%9A%87%E6%97%A5%E4%BD%99%E9%A6%99.png","https://patchwiki.biligame.com/images/lysk/thumb/6/60/e2yl6tfihyicientbuk4iz0k4eqmm5c.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%9A%87%E6%97%A5%E4%BD%99%E9%A6%99.png"
0,"沈星回",4,"绿珥","日冕","攻击","暇日约定","https://patchwiki.biligame.com/images/lysk/thumb/1/1b/aq3h0o5z6203989dsy8wdbydrfw4tf8.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%9A%87%E6%97%A5%E7%BA%A6%E5%AE%9A.png","https://patchwiki.biligame.com/images/lysk/thumb/6/67/1nwu22c5njfmr2nwlye5r7v1kyo6dzo.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%9A%87%E6%97%A5%E7%BA%A6%E5%AE%9A.png","https://patchwiki.biligame.com/images/lysk/thumb/f/fc/pou8nap12y2151kdm8nt5z7nhedevih.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%9A%87%E6%97%A5%E7%BA%A6%E5%AE%9A.png"
0,"祁煜",4,"黄璃","日冕","生命","心晴游戏","https://patchwiki.biligame.com/images/lysk/thumb/d/dc/qi6amjo9scpnie9ujtsujotwxwpp9yv.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E6%99%B4%E6%B8%B8%E6%88%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/0/05/bz1mvt9vz8vym7r3qani5g8q1a20o45.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E6%99%B4%E6%B8%B8%E6%88%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/c/cd/2h75pv7j3t1x392clm6q0skv3p7pfuz.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BF%83%E6%99%B4%E6%B8%B8%E6%88%8F.png"
0,"祁煜",4,"黄璃","日冕","生命","心晴瞬间","https://patchwiki.biligame.com/images/lysk/thumb/1/18/9dzvtemv90bvrvbvz99vpcbifxwp1q9.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E6%99%B4%E7%9E%AC%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c2/r4bvyrb6vkfda13atmg4stbjit6uk8w.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E6%99%B4%E7%9E%AC%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/0/0c/olimmhid8dmzyo8a947zimvlv4hv7b9.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BF%83%E6%99%B4%E7%9E%AC%E9%97%B4.png"
0,"祁煜",4,"紫辉","日冕","攻击","斑斓余晕","https://patchwiki.biligame.com/images/lysk/thumb/7/73/peat3bzd8fuxkkxyvxcg6ldkaprcv1z.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%96%91%E6%96%93%E4%BD%99%E6%99%95.png","https://patchwiki.biligame.com/images/lysk/thumb/1/1c/ay84dvnmpp86puyyeer7rdkjy8noat1.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%96%91%E6%96%93%E4%BD%99%E6%99%95.png","https://patchwiki.biligame.com/images/lysk/thumb/d/dc/mk11yx05tud3uij4b9h3blbqbzwbjjx.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%96%91%E6%96%93%E4%BD%99%E6%99%95.png"
